ticket_id,created_date,resolved_date,category,priority,sla_target_hours,first_response_hours,resolution_time_hours,sla_breached,status,assigned_team,agent_name,location,channel,customer_satisfaction
INC101087,2025-01-22 11:16:11,2025-01-23 05:51:35,Access Management,Low,48,1.61,18.59,False,Resolved,Service Desk L1,J. Kim,Remote,Email,4
INC102007,2025-01-22 12:33:02,2025-01-23 13:26:26,Software,Medium,24,5.7,24.89,True,Resolved,Security Team,C. Novak,HQ - Dubai,Phone,4
INC100076,2025-01-22 15:42:08,2025-01-22 18:12:44,Access Management,High,8,2.51,2.51,False,Resolved,Service Desk L1,B. Silva,Remote,Self-Service Portal,5
INC100908,2025-01-22 16:23:41,2025-01-22 20:41:41,Access Management,Medium,24,4.3,4.3,False,Closed,Systems Admin,D. Ahmed,Remote,Phone,5
INC100859,2025-01-22 18:04:50,2025-01-25 11:38:26,Security Incident,Low,48,20.98,65.56,True,Resolved,Systems Admin,D. Ahmed,Remote,Email,4
INC101552,2025-01-22 23:25:39,,Application Support,High,8,3.43,5.72,False,Reopened,Systems Admin,A. Khan,Remote,Chat,
INC101122,2025-01-23 02:45:05,2025-01-23 09:58:17,Access Management,Medium,24,7.22,7.22,False,Closed,Service Desk L1,F. Torres,HQ - Dubai,Chat,4
INC102824,2025-01-23 03:16:24,2025-01-23 13:53:36,Email,Low,48,5.19,10.62,False,Resolved,Security Team,J. Kim,HQ - Dubai,Phone,3
INC102267,2025-01-23 09:42:20,2025-01-25 11:27:56,Hardware,Medium,24,0.16,49.76,True,Closed,Systems Admin,L. Fernandes,Branch - London,Chat,3
INC102516,2025-01-23 10:59:29,2025-01-23 13:09:05,Access Management,Critical,4,1.31,2.16,False,Closed,App Support,G. Petrov,Branch - London,Chat,3
INC102181,2025-01-23 12:46:33,2025-01-23 22:21:57,Hardware,Medium,24,8.71,9.59,False,Resolved,Systems Admin,A. Khan,Branch - Singapore,Chat,4
INC102533,2025-01-23 12:47:10,2025-01-23 19:17:10,Security Incident,High,8,2.8,6.5,False,Resolved,App Support,E. Zhou,Branch - London,Self-Service Portal,1
INC102434,2025-01-23 13:02:43,2025-01-23 18:31:31,Hardware,High,8,2.18,5.48,False,Resolved,Service Desk L1,F. Torres,HQ - Dubai,Self-Service Portal,5
INC102153,2025-01-23 13:40:13,2025-01-24 03:54:01,Application Support,High,8,0.68,14.23,True,Closed,Service Desk L1,D. Ahmed,Branch - London,Phone,3
INC100244,2025-01-23 14:48:29,2025-01-24 13:34:05,Hardware,Low,48,2.83,22.76,False,Closed,Network Ops,H. Osei,Branch - London,Self-Service Portal,3
INC102604,2025-01-23 16:40:26,2025-01-30 21:47:38,Printer,Low,48,9.01,173.12,True,Resolved,Service Desk L1,G. Petrov,Branch - London,Chat,3
INC102800,2025-01-23 16:59:37,2025-01-24 04:21:49,Network,Medium,24,1.85,11.37,False,Resolved,App Support,D. Ahmed,HQ - Dubai,Phone,5
INC101687,2025-01-23 17:02:45,2025-01-24 05:29:45,Access Management,Medium,24,7.25,12.45,False,Reopened,Service Desk L1,A. Khan,Branch - London,Chat,
INC100421,2025-01-23 22:58:29,,Software,Low,48,9.9,53.54,True,Reopened,App Support,C. Novak,Branch - London,Email,
INC100480,2025-01-24 00:32:53,2025-01-25 18:22:05,Hardware,Low,48,21.68,41.82,False,Resolved,Desktop Support,L. Fernandes,Branch - London,Email,4
INC102500,2025-01-24 01:33:45,2025-01-24 11:45:09,Access Management,Medium,24,9.92,10.19,False,Resolved,App Support,B. Silva,Branch - New York,Self-Service Portal,3
INC102856,2025-01-24 03:20:54,2025-01-24 08:05:54,Security Incident,High,8,1.59,4.75,False,Resolved,App Support,H. Osei,Remote,Self-Service Portal,3
INC101240,2025-01-24 03:43:29,2025-01-24 09:53:41,Application Support,High,8,2.96,6.17,False,Resolved,Network Ops,D. Ahmed,Branch - Singapore,Email,3
INC101527,2025-01-24 04:12:04,2025-01-24 23:54:04,Hardware,Medium,24,6.06,19.7,False,Resolved,Systems Admin,H. Osei,HQ - Dubai,Email,4
INC100310,2025-01-24 05:49:47,2025-01-24 20:35:59,Security Incident,High,8,2.15,14.77,True,Resolved,Service Desk L1,I. Rossi,Remote,Self-Service Portal,3
INC100220,2025-01-24 06:03:41,2025-01-26 03:15:41,Network,Low,48,22.09,45.2,False,Closed,Service Desk L1,C. Novak,Remote,Self-Service Portal,5
INC100344,2025-01-24 10:59:53,2025-01-24 16:28:05,Hardware,Medium,24,5.47,5.47,False,Resolved,Security Team,J. Kim,Remote,Chat,4
INC101927,2025-01-24 13:30:48,2025-01-24 17:38:36,Software,High,8,1.55,4.13,False,Resolved,Desktop Support,F. Torres,Branch - London,Email,5
INC102992,2025-01-24 18:46:20,2025-01-25 12:03:08,Hardware,Medium,24,6.68,17.28,False,Resolved,Network Ops,G. Petrov,Branch - New York,Email,4
INC100693,2025-01-24 19:02:03,2025-01-25 22:31:27,Network,Medium,24,5.93,27.49,True,Reopened,Desktop Support,C. Novak,Remote,Phone,
INC102848,2025-01-25 03:30:13,2025-01-25 22:09:13,Application Support,High,8,1.57,18.65,True,Resolved,Systems Admin,J. Kim,Remote,Chat,5
INC102609,2025-01-25 04:36:52,2025-01-25 09:15:52,Software,High,8,1.73,4.65,False,Closed,Systems Admin,G. Petrov,HQ - Dubai,Email,4
INC100313,2025-01-25 20:53:35,2025-01-26 09:05:35,Printer,Medium,24,9.67,12.2,False,Resolved,App Support,B. Silva,Branch - London,Self-Service Portal,3
INC101369,2025-01-25 22:49:08,2025-01-27 11:03:32,Software,Low,48,17.42,36.24,False,Resolved,Network Ops,I. Rossi,Branch - New York,Chat,4
INC101208,2025-01-26 09:03:34,2025-01-27 04:13:10,Printer,Medium,24,5.34,19.16,False,Resolved,Security Team,I. Rossi,Remote,Email,5
INC100351,2025-01-26 12:24:24,2025-01-26 13:08:48,Software,Critical,4,0.22,0.74,False,Reopened,App Support,F. Torres,Remote,Self-Service Portal,
INC100893,2025-01-26 18:08:20,2025-01-30 04:32:20,Hardware,Low,48,16.46,82.4,True,Reopened,App Support,H. Osei,Branch - Singapore,Chat,
INC102540,2025-01-26 19:13:00,2025-02-01 05:12:24,Software,Medium,24,0.44,129.99,True,Closed,Systems Admin,H. Osei,HQ - Dubai,Email,2
INC100006,2025-01-26 20:41:29,2025-01-28 04:00:41,Email,Low,48,2.74,31.32,False,Resolved,Security Team,A. Khan,HQ - Dubai,Email,5
INC100234,2025-01-26 20:50:00,2025-01-27 03:02:36,Application Support,High,8,2.46,6.21,False,Closed,Service Desk L1,B. Silva,HQ - Dubai,Chat,5
INC101467,2025-01-26 23:31:42,2025-01-27 05:24:30,Hardware,Medium,24,0.58,5.88,False,Resolved,Systems Admin,I. Rossi,Branch - New York,Chat,4
INC100694,2025-01-27 00:43:08,2025-01-27 05:07:44,Network,High,8,1.7,4.41,False,Resolved,Systems Admin,G. Petrov,Branch - New York,Phone,4
INC100419,2025-01-27 06:17:22,2025-01-27 11:34:46,Access Management,High,8,3.66,5.29,False,Resolved,App Support,E. Zhou,HQ - Dubai,Email,3
INC100812,2025-01-27 08:19:20,2025-01-27 18:18:44,Security Incident,Medium,24,4.41,9.99,False,Resolved,App Support,E. Zhou,Remote,Self-Service Portal,3
INC100634,2025-01-27 11:43:47,2025-01-28 11:39:35,Security Incident,Medium,24,1.79,23.93,False,Closed,Service Desk L1,L. Fernandes,HQ - Dubai,Self-Service Portal,5
INC100787,2025-01-27 19:42:16,2025-01-31 15:44:04,Network,Low,48,12.02,92.03,True,Reopened,Security Team,H. Osei,HQ - Dubai,Email,
INC102649,2025-01-27 20:38:08,2025-01-28 20:17:44,Application Support,Low,48,14.75,23.66,False,Resolved,App Support,A. Khan,Branch - London,Phone,3
INC102528,2025-01-27 21:07:46,2025-01-27 22:18:34,Printer,High,8,1.18,1.18,False,Resolved,Security Team,I. Rossi,HQ - Dubai,Phone,4
INC102113,2025-01-28 01:56:07,2025-01-28 05:44:43,Access Management,High,8,1.78,3.81,False,Closed,Systems Admin,J. Kim,Remote,Email,4
INC101288,2025-01-28 06:57:01,2025-01-30 00:37:49,Access Management,Low,48,4.03,41.68,False,Closed,Desktop Support,H. Osei,Remote,Phone,5
INC102553,2025-01-28 08:39:59,2025-01-28 19:17:47,Software,Medium,24,10.63,10.63,False,Resolved,Service Desk L1,E. Zhou,Branch - Singapore,Self-Service Portal,5
INC102167,2025-01-28 09:23:30,2025-01-29 05:01:54,Security Incident,Low,48,19.48,19.64,False,Resolved,App Support,A. Khan,Branch - New York,Email,5
INC100903,2025-01-28 11:12:19,2025-01-30 09:35:43,Network,Medium,24,1.17,46.39,True,Resolved,Security Team,G. Petrov,HQ - Dubai,Email,2
INC102837,2025-01-28 13:22:12,2025-01-28 19:49:12,Software,High,8,0.38,6.45,False,Reopened,Service Desk L1,G. Petrov,HQ - Dubai,Phone,
INC101133,2025-01-28 13:45:57,2025-01-28 22:50:09,Application Support,High,8,0.86,9.07,True,Resolved,Service Desk L1,H. Osei,Branch - London,Phone,3
INC100795,2025-01-28 14:54:48,2025-01-31 05:44:00,Hardware,Low,48,18.52,62.82,True,Resolved,Network Ops,D. Ahmed,Remote,Phone,3
INC102404,2025-01-28 15:43:03,2025-01-28 21:34:39,Access Management,Medium,24,5.86,5.86,False,Resolved,Network Ops,B. Silva,Remote,Email,3
INC101594,2025-01-28 22:02:29,2025-01-29 04:17:29,Printer,Medium,24,3.13,6.25,False,Reopened,Security Team,F. Torres,Branch - London,Walk-in,
INC101768,2025-01-29 00:22:44,2025-01-29 01:51:32,Network,High,8,1.48,1.48,False,Resolved,Service Desk L1,F. Torres,Remote,Phone,5
INC101540,2025-01-29 02:19:00,,Software,Low,48,11.35,55.61,True,Reopened,Systems Admin,B. Silva,Branch - Singapore,Chat,
INC100049,2025-01-29 02:33:08,2025-01-29 05:14:32,Email,High,8,2.69,2.69,False,Reopened,Network Ops,B. Silva,Remote,Email,
INC102347,2025-01-29 06:24:26,2025-01-30 04:22:02,Network,Low,48,2.6,21.96,False,Reopened,Service Desk L1,I. Rossi,HQ - Dubai,Email,
INC101070,2025-01-29 09:35:52,2025-01-29 11:08:52,Printer,Medium,24,1.55,1.55,False,Resolved,Network Ops,G. Petrov,HQ - Dubai,Self-Service Portal,4
INC102341,2025-01-29 15:29:28,2025-01-30 05:43:16,Network,Low,48,1.71,14.23,False,Resolved,App Support,J. Kim,HQ - Dubai,Self-Service Portal,3
INC100228,2025-01-29 18:06:53,2025-01-30 01:24:17,Hardware,Medium,24,7.29,7.29,False,Closed,Service Desk L1,K. Meyer,Branch - New York,Phone,5
INC101891,2025-01-29 19:51:46,2025-01-30 06:55:58,Hardware,Critical,4,1.17,11.07,True,Resolved,Systems Admin,B. Silva,HQ - Dubai,Email,4
INC100528,2025-01-29 23:29:31,2025-02-01 16:31:19,Printer,Low,48,6.32,65.03,True,Resolved,Desktop Support,B. Silva,HQ - Dubai,Phone,3
INC101097,2025-01-30 05:55:54,2025-01-31 17:37:54,Software,Low,48,19.61,35.7,False,Reopened,Security Team,G. Petrov,HQ - Dubai,Email,
INC102281,2025-01-30 08:08:57,2025-02-01 13:43:09,Application Support,Low,48,15.52,53.57,True,Resolved,App Support,A. Khan,Remote,Phone,3
INC100212,2025-01-30 09:24:08,2025-01-30 11:33:08,Application Support,High,8,2.15,2.15,False,Resolved,Systems Admin,B. Silva,Remote,Chat,3
INC102412,2025-01-30 10:17:17,2025-01-31 16:31:05,Printer,Medium,24,7.21,30.23,True,Reopened,Systems Admin,F. Torres,Branch - Singapore,Self-Service Portal,
INC100240,2025-01-30 11:53:41,2025-01-30 18:35:41,Application Support,Medium,24,6.55,6.7,False,Resolved,Desktop Support,E. Zhou,Branch - New York,Email,5
INC100298,2025-01-30 14:37:11,2025-01-31 15:46:11,Software,High,8,1.54,25.15,True,Resolved,Systems Admin,B. Silva,HQ - Dubai,Email,3
INC101229,2025-01-30 17:21:43,2025-02-01 01:04:19,Security Incident,Low,48,0.99,31.71,False,Closed,App Support,J. Kim,HQ - Dubai,Phone,5
INC100713,2025-01-31 01:31:20,2025-01-31 02:54:44,Security Incident,Critical,4,1.17,1.39,False,Resolved,Network Ops,A. Khan,Branch - London,Phone,5
INC102538,2025-01-31 03:40:14,2025-01-31 09:24:02,Hardware,High,8,1.5,5.73,False,Closed,Security Team,J. Kim,Branch - London,Walk-in,3
INC101405,2025-01-31 04:44:49,2025-02-02 07:05:13,Email,Low,48,4.9,50.34,True,Reopened,App Support,E. Zhou,Branch - London,Email,
INC102606,2025-01-31 05:54:35,2025-02-01 14:37:11,Access Management,Low,48,8.6,32.71,False,Reopened,Security Team,G. Petrov,Remote,Chat,
INC102765,2025-01-31 09:45:44,2025-01-31 11:13:20,Network,High,8,1.18,1.46,False,Resolved,Service Desk L1,L. Fernandes,Branch - London,Phone,3
INC100111,2025-01-31 10:45:08,2025-01-31 16:13:20,Application Support,Medium,24,5.47,5.47,False,Reopened,Security Team,A. Khan,HQ - Dubai,Chat,
INC100731,2025-01-31 13:25:28,2025-02-02 02:44:04,Software,Medium,24,9.24,37.31,True,Resolved,Network Ops,G. Petrov,Remote,Self-Service Portal,3
INC100703,2025-01-31 15:46:30,2025-02-02 06:29:06,Hardware,Low,48,0.41,38.71,False,Closed,Network Ops,J. Kim,Branch - London,Phone,4
INC101772,2025-01-31 16:58:13,2025-02-02 02:25:49,Printer,Low,48,11.0,33.46,False,Resolved,Network Ops,D. Ahmed,Branch - London,Email,3
INC102370,2025-01-31 17:46:11,2025-01-31 18:59:23,Printer,Critical,4,1.11,1.22,False,Reopened,Service Desk L1,L. Fernandes,Remote,Chat,
INC101035,2025-01-31 18:29:31,2025-02-01 12:02:31,Hardware,Medium,24,2.93,17.55,False,Resolved,Security Team,D. Ahmed,Remote,Phone,4
INC100051,2025-01-31 19:44:06,2025-02-01 11:42:18,Software,Critical,4,0.53,15.97,True,Resolved,Security Team,G. Petrov,HQ - Dubai,Email,3
INC100929,2025-01-31 21:04:27,2025-02-01 01:49:27,Email,High,8,2.67,4.75,False,Resolved,Network Ops,E. Zhou,Branch - New York,Phone,3
INC100070,2025-01-31 21:39:55,2025-02-01 01:42:19,Printer,High,8,1.76,4.04,False,Resolved,Security Team,J. Kim,HQ - Dubai,Self-Service Portal,4
INC101506,2025-02-01 00:55:19,2025-02-01 18:45:07,Printer,Medium,24,8.9,17.83,False,Resolved,Network Ops,G. Petrov,Remote,Self-Service Portal,5
INC101095,2025-02-01 03:34:36,2025-02-03 07:49:00,Hardware,Low,48,18.23,52.24,True,Resolved,Security Team,L. Fernandes,Branch - Singapore,Self-Service Portal,4
INC101616,2025-02-01 04:24:47,2025-02-01 08:11:35,Hardware,High,8,1.92,3.78,False,Reopened,Systems Admin,I. Rossi,Remote,Chat,
INC101675,2025-02-01 04:35:46,2025-02-04 17:32:10,Application Support,Low,48,16.41,84.94,True,Resolved,Systems Admin,J. Kim,Remote,Phone,4
INC100519,2025-02-01 05:43:35,2025-02-02 11:17:47,Hardware,Medium,24,6.92,29.57,True,Resolved,Network Ops,E. Zhou,HQ - Dubai,Email,4
INC100110,2025-02-01 07:10:38,2025-02-01 15:38:50,Application Support,High,8,0.59,8.47,True,Resolved,Network Ops,G. Petrov,Branch - Singapore,Phone,2
INC102120,2025-02-01 08:50:41,,Software,Low,48,6.64,16.97,False,Reopened,Systems Admin,G. Petrov,Remote,Chat,
INC102287,2025-02-01 08:57:06,2025-02-01 21:30:42,Software,Low,48,3.03,12.56,False,Resolved,Systems Admin,J. Kim,HQ - Dubai,Chat,4
INC101853,2025-02-01 12:04:24,2025-02-01 14:00:12,Application Support,Critical,4,0.69,1.93,False,Resolved,Network Ops,H. Osei,Remote,Chat,5
INC102508,2025-02-01 14:47:18,2025-02-05 00:21:30,Printer,Low,48,22.78,81.57,True,Reopened,Desktop Support,H. Osei,HQ - Dubai,Phone,
INC102794,2025-02-01 16:09:42,2025-02-01 18:40:54,Hardware,High,8,2.52,2.52,False,Resolved,Service Desk L1,D. Ahmed,Remote,Phone,5
INC100789,2025-02-01 23:40:42,,Access Management,Low,48,6.82,29.09,False,Reopened,Service Desk L1,J. Kim,Remote,Email,
INC102263,2025-02-02 02:28:27,2025-02-04 03:09:51,Email,Medium,24,3.66,48.69,True,Closed,Security Team,E. Zhou,HQ - Dubai,Chat,3
INC102266,2025-02-02 02:32:19,2025-02-03 00:25:07,Application Support,Medium,24,3.86,21.88,False,Resolved,Security Team,E. Zhou,HQ - Dubai,Self-Service Portal,3
INC101501,2025-02-02 07:40:27,,Access Management,Critical,4,0.21,3.91,False,Reopened,Service Desk L1,A. Khan,HQ - Dubai,Self-Service Portal,
INC102767,2025-02-02 16:58:16,2025-02-03 14:49:52,Security Incident,Low,48,17.73,21.86,False,Resolved,Network Ops,A. Khan,Remote,Email,5
INC102735,2025-02-02 19:05:52,2025-02-03 10:36:28,Application Support,Low,48,8.46,15.51,False,Reopened,App Support,B. Silva,HQ - Dubai,Email,
INC100591,2025-02-02 21:26:32,2025-02-04 09:01:20,Network,Low,48,23.27,35.58,False,Resolved,Network Ops,F. Torres,HQ - Dubai,Email,3
INC102605,2025-02-02 22:11:04,2025-02-03 02:55:28,Software,Medium,24,4.74,4.74,False,Closed,Service Desk L1,K. Meyer,HQ - Dubai,Phone,5
INC102619,2025-02-03 00:49:50,2025-02-03 04:25:50,Network,High,8,1.2,3.6,False,Closed,App Support,A. Khan,HQ - Dubai,Phone,4
INC101750,2025-02-03 02:14:04,2025-02-03 20:05:04,Printer,Medium,24,10.64,17.85,False,Resolved,Desktop Support,B. Silva,HQ - Dubai,Phone,3
INC101320,2025-02-03 03:29:53,2025-02-03 06:28:41,Software,Critical,4,1.21,2.98,False,Resolved,Security Team,A. Khan,HQ - Dubai,Email,4
INC100101,2025-02-03 07:46:30,2025-02-04 10:51:18,Email,Low,48,20.4,27.08,False,Closed,Security Team,E. Zhou,HQ - Dubai,Self-Service Portal,5
INC102958,2025-02-03 08:29:37,2025-02-03 19:25:25,Software,Medium,24,10.93,10.93,False,Closed,Security Team,D. Ahmed,Remote,Chat,4
INC102791,2025-02-03 10:01:36,2025-02-03 21:30:24,Application Support,Medium,24,0.31,11.48,False,Resolved,Systems Admin,E. Zhou,Remote,Phone,4
INC102781,2025-02-03 10:08:18,2025-02-03 22:19:42,Security Incident,Low,48,12.19,12.19,False,Resolved,App Support,D. Ahmed,Remote,Email,4
INC100573,2025-02-03 13:43:23,2025-02-03 22:03:11,Software,High,8,3.57,8.33,True,Closed,App Support,L. Fernandes,Remote,Phone,3
INC102514,2025-02-03 14:33:53,2025-02-04 05:11:41,Network,Medium,24,8.77,14.63,False,Resolved,Desktop Support,I. Rossi,HQ - Dubai,Email,3
INC100393,2025-02-03 14:55:41,2025-02-03 16:31:41,Hardware,High,8,1.6,1.6,False,Reopened,Security Team,H. Osei,Branch - New York,Self-Service Portal,
INC100229,2025-02-03 15:36:00,2025-02-03 20:29:24,Software,High,8,0.87,4.89,False,Resolved,App Support,G. Petrov,Branch - New York,Chat,4
INC100455,2025-02-03 21:05:09,2025-02-04 12:28:33,Access Management,Low,48,15.39,15.39,False,Resolved,Network Ops,F. Torres,HQ - Dubai,Chat,3
INC102382,2025-02-04 00:09:59,2025-02-04 23:39:23,Printer,Low,48,11.56,23.49,False,Resolved,Desktop Support,A. Khan,Branch - New York,Self-Service Portal,5
INC100204,2025-02-04 05:57:14,2025-02-04 18:05:38,Email,High,8,0.18,12.14,True,Resolved,Service Desk L1,J. Kim,Branch - Singapore,Email,3
INC101188,2025-02-04 08:00:22,2025-02-04 09:43:34,Email,Critical,4,0.48,1.72,False,Resolved,App Support,H. Osei,Remote,Self-Service Portal,4
INC100700,2025-02-04 10:44:02,2025-02-06 03:59:02,Access Management,Low,48,8.95,41.25,False,Resolved,Service Desk L1,C. Novak,HQ - Dubai,Walk-in,4
INC101884,2025-02-04 11:06:30,2025-02-04 15:02:18,Application Support,Medium,24,1.89,3.93,False,Resolved,Systems Admin,H. Osei,HQ - Dubai,Email,4
INC100723,2025-02-04 14:24:35,2025-02-04 22:33:35,Application Support,Medium,24,7.92,8.15,False,Resolved,Service Desk L1,J. Kim,HQ - Dubai,Walk-in,4
INC102813,2025-02-05 03:38:19,2025-02-06 01:16:07,Printer,Medium,24,0.22,21.63,False,Closed,Security Team,B. Silva,Remote,Self-Service Portal,5
INC102682,2025-02-05 04:31:07,2025-02-06 08:01:07,Access Management,Low,48,2.63,27.5,False,Resolved,Service Desk L1,G. Petrov,Branch - Singapore,Self-Service Portal,4
INC102094,2025-02-05 04:49:01,2025-02-06 03:47:49,Application Support,Low,48,22.24,22.98,False,Resolved,Service Desk L1,L. Fernandes,Branch - Singapore,Self-Service Portal,5
INC100097,2025-02-05 06:27:42,2025-02-08 22:00:42,Security Incident,Low,48,7.76,87.55,True,Resolved,Service Desk L1,C. Novak,Branch - London,Phone,4
INC100302,2025-02-05 15:39:49,2025-02-06 18:22:25,Printer,Low,48,6.58,26.71,False,Resolved,App Support,J. Kim,HQ - Dubai,Email,4
INC100481,2025-02-05 15:46:01,2025-02-06 20:19:37,Email,Medium,24,4.88,28.56,True,Closed,Service Desk L1,A. Khan,HQ - Dubai,Self-Service Portal,3
INC102479,2025-02-05 15:51:31,2025-02-06 09:38:55,Application Support,Low,48,17.79,17.79,False,Resolved,Service Desk L1,L. Fernandes,HQ - Dubai,Email,4
INC101395,2025-02-05 17:16:16,2025-02-06 12:49:52,Software,Low,48,16.41,19.56,False,Resolved,Network Ops,D. Ahmed,Remote,Chat,5
INC101277,2025-02-05 19:30:35,2025-02-06 13:10:11,Network,Low,48,13.43,17.66,False,Closed,Systems Admin,J. Kim,Branch - Singapore,Phone,4
INC102980,2025-02-06 02:33:32,2025-02-06 05:26:56,Application Support,High,8,2.55,2.89,False,Reopened,Network Ops,C. Novak,Remote,Email,
INC102718,2025-02-06 03:29:11,2025-02-06 08:32:11,Software,Medium,24,1.13,5.05,False,Resolved,App Support,L. Fernandes,Branch - Singapore,Email,4
INC101156,2025-02-06 04:09:14,2025-02-09 23:18:14,Access Management,Low,48,17.71,91.15,True,Reopened,Service Desk L1,L. Fernandes,HQ - Dubai,Email,
INC101791,2025-02-06 07:42:25,2025-02-06 12:16:37,Software,High,8,3.0,4.57,False,Resolved,App Support,F. Torres,Branch - London,Self-Service Portal,4
INC102694,2025-02-06 07:52:24,2025-02-06 09:06:48,Hardware,Critical,4,0.6,1.24,False,Resolved,Service Desk L1,K. Meyer,HQ - Dubai,Self-Service Portal,4
INC102398,2025-02-06 11:31:22,2025-02-06 14:13:22,Software,High,8,1.34,2.7,False,Resolved,Desktop Support,E. Zhou,Remote,Email,4
INC100529,2025-02-06 18:43:45,2025-02-07 17:31:45,Software,Medium,24,1.61,22.8,False,Reopened,Network Ops,H. Osei,Branch - Singapore,Self-Service Portal,
INC102704,2025-02-06 20:39:50,2025-02-08 00:22:26,Access Management,Medium,24,1.53,27.71,True,Resolved,Desktop Support,J. Kim,Remote,Phone,4
INC101003,2025-02-06 23:52:20,2025-02-07 07:19:20,Printer,Medium,24,5.58,7.45,False,Closed,App Support,D. Ahmed,Remote,Self-Service Portal,3
INC102400,2025-02-07 03:40:16,2025-02-07 09:45:04,Email,Medium,24,6.08,6.08,False,Resolved,Systems Admin,K. Meyer,Remote,Email,5
INC102109,2025-02-07 08:57:08,2025-02-07 22:28:20,Software,Low,48,13.52,13.52,False,Resolved,Security Team,F. Torres,HQ - Dubai,Phone,3
INC100992,2025-02-07 15:08:18,2025-02-07 16:46:42,Security Incident,High,8,1.64,1.64,False,Reopened,Service Desk L1,K. Meyer,Branch - Singapore,Phone,
INC100191,2025-02-07 16:33:35,2025-02-09 14:19:47,Access Management,Low,48,3.8,45.77,False,Resolved,Service Desk L1,B. Silva,HQ - Dubai,Chat,5
INC102631,2025-02-07 16:46:21,2025-02-08 01:07:57,Access Management,Critical,4,0.3,8.36,True,Resolved,Systems Admin,L. Fernandes,HQ - Dubai,Email,4
INC100762,2025-02-07 18:55:08,2025-02-07 20:20:56,Email,High,8,1.43,1.43,False,Resolved,Service Desk L1,A. Khan,Branch - Singapore,Self-Service Portal,3
